#gene	pHaplo	pTriplo
TNFRSF12A	0.319063789622144	0.0739592669349188
TSHB	0.14485824004977	0.319034399411837
PCDH20	0.319005940478173	0.127989055751501
SLC46A3	0.248178352232071	0.319003002655423
PRR19	0.244894335694504	0.318975823752104
PRAMEF9	0.085010928097042	0.318953802547505
CRYBB1	0.284458295402192	0.318937799418101
SECISBP2	0.318887366000024	0.0924854116721242
AL590714.1	0.189786291271568	0.318856539762225
LMF1	0.318836991245381	0.257815009977398
AP5Z1	0.318816049403566	0.217256205024257
MYEOV2	0.318789882717976	0.115649442921825
METTL15	0.318741597373432	0.185842435095471
DAPL1	0.318682645858736	0.318592591157418
ACKR2	0.227534692591844	0.31857455989747
PRR20E	0.164618545122044	0.318556831579727
HSD17B3	0.26732059233295	0.318498298782272
C2orf42	0.182546216261543	0.318480981964058
PROCR	0.146730570818248	0.318448226369631
RMI2	0.318414754466521	0.0624900084149539
APOL4	0.104603040124713	0.318262556534784
GPR161	0.233175761407641	0.318240485851551
FBXO39	0.318211006282426	0.18506754001725
SELK	0.303901789799622	0.318138117838753
CASC1	0.318069391448797	0.146584342194703
SYTL1	0.318069340939498	0.159563577198449
FLJ20306	0.318065514030308	0.102340865213366
STYXL1	0.146333591159264	0.318055082654121
AC005606.1	0.295273033260228	0.318051500361091
IFNL2	0.103300105790822	0.317976602757701
BRF2	0.18948575331801	0.317968054583985
PAQR8	0.19169416086187	0.317955827650602
ZNF136	0.131865117732618	0.317895361957008
CDC42BPG	0.300133218360855	0.317877225058985
IGFLR1	0.119519999298852	0.317857514258593
AUNIP	0.317831473610515	0.122864842234979
FAM180A	0.31782071160336	0.129303278500701
UGT1A8	0.317779110498556	0.163637849766305
CYP4A11	0.296995094930792	0.317698446402378
FAM161B	0.289067329575931	0.31766575177024
EFCAB13	0.0474741758138223	0.317635660959056
TLR6	0.0886768576850202	0.317440373956704
CPAMD8	0.3173756300906	0.2420337556494
TNFRSF4	0.317300774181437	0.311680525754827
DHTKD1	0.317066104677939	0.109074017950999
IFT27	0.248763784108231	0.317013848208833
ANTXRL	0.249626549283273	0.316979529681744
ZNF648	0.124715836666874	0.316949920353017
FUZ	0.316945186105929	0.302450252938385
SPG11	0.211407977064409	0.316926868799927
TYW3	0.316899314306571	0.234227398052573
MMP11	0.31688259431435	0.139966119197745
TMTC2	0.316819456765139	0.316435799681374
FAHD2A	0.0920974600678075	0.316771330042061
CRYGD	0.316755674357753	0.18983461507367
AC022498.1	0.316682208427304	0.0658701563476735
DMP1	0.0796325534341703	0.316666636344394
ATP12A	0.316577772883203	0.156929124892898
TWF1	0.316565423885927	0.238958967896589
C12orf76	0.177110408022817	0.316555929726693
CCDC33	0.316545227989958	0.27397689363071
NOMO1	0.316534328701151	0.223929582777332
BTBD19	0.316413234483838	0.226056986513085
ZNF287	0.316387394373372	0.223739558632825
STOML1	0.203563657297739	0.316361367175682
ZNF563	0.304159667465185	0.316258422336829
MICU3	0.316254019413094	0.0898903191977001
TMEM125	0.239645136627326	0.316128400811289
GABRA6	0.31608432986844	0.143558222007979
TOP1MT	0.232890082226359	0.316054505109817
C21orf128	0.316044772541222	0.069154806184389
UGGT1	0.316028088872627	0.260595161734246
PRSS38	0.0614854747348744	0.316010513603707
FAIM3	0.315998042448266	0.21946931751661
TMEM141	0.315983223736444	0.288268829131705
CISD1	0.315898921273943	0.148692346310599
CCDC68	0.315891887661293	0.136713375731662
TBC1D26	0.126805925302363	0.315857798944909
F2RL3	0.308446482712859	0.315824495926055
RBMXL2	0.171041884648947	0.315806434367363
GNAT1	0.225593624873107	0.315803612917938
SLC30A4	0.315752506697266	0.0640382153194247
RPS17L	0.225120748668482	0.31573103078675
RGPD8	0.0887127541012531	0.315679895454684
ZSCAN22	0.315619452453655	0.285324421782662
EFNA4	0.062315733161543	0.315512820583936
FAM227A	0.29858711211204	0.315499971731381
SLC44A4	0.315478471084371	0.258107807062486
CST3	0.213930458741024	0.31546926565539
PRAMEF21	0.104920235508703	0.315387421249905
SULT1A2	0.161780689331157	0.315366188295294
XXcos-LUCA11.5	0.222927812971615	0.315363554829182
AMY2A	0.168200331826748	0.315339418540058
PCDHGB1	0.315304598554202	0.254695921021795
PSMG2	0.31523502117621	0.140844303698004
TCL1A	0.315152225190875	0.133386103424387
HTR3B	0.315141706509372	0.270025293279521
RABEPK	0.315130409581961	0.122177311179245
N4BP2L1	0.252545780806675	0.31508309065868
TRMT112	0.147950529488606	0.315067214519227
GKAP1	0.31499358776111	0.150077765285567
BVES	0.314974442599787	0.0561142441616183
SHPK	0.314970235183136	0.297869178372546
TVP23B	0.172074820867125	0.314960251744081
DRD3	0.314894227994659	0.308687339059162
C7orf72	0.178180428846735	0.314883600464994
BCDIN3D	0.0711432917096677	0.314867203335616
IFFO1	0.314751258536975	0.274983454475392
C20orf78	0.314729260654052	0.30617674241049
PLA2G3	0.314721240765813	0.205999539228227
CLN3	0.181527464234588	0.314694873748157
OR2H2	0.0982152589653816	0.31465201307186
AF131215.5	0.314636793836062	0.136159952093012
TRIM61	0.314613561016589	0.127850113323327
LAMTOR5	0.0830145887559103	0.314529483934569
INPP1	0.314440355682621	0.306084049563309
SERF2	0.268287533575774	0.31442573632063
SCN4B	0.31440494310623	0.204290882479551
PRSS42	0.119933722799911	0.314399305726445
AC114546.1	0.314373758345489	0.103596720190246
SIRPD	0.314361238392051	0.0423045258362095
GHRH	0.0714293843493366	0.314348255580989
FBXL4	0.110140041038728	0.314335878924577
HCRTR1	0.163956281193507	0.31431684192503
AC116407.2	0.186179686992849	0.314265415277932
NXNL2	0.314255643950557	0.234361341517415
ACSM4	0.0877302587592949	0.314219719436273
TBC1D28	0.0840874205735664	0.314146081283075
DNAJC4	0.0767722726999373	0.314119879212904
TSPYL1	0.16265946982858	0.31411896051887
MPDZ	0.31410804288501	0.0912548070157036
KRTAP10-6	0.263315475950359	0.314105178416871
SLC44A2	0.243323065338782	0.314069375359861
ZNF224	0.113062798631341	0.313936923166765
SLC25A30	0.0850066587943533	0.313918102170765
KRTAP5-10	0.06162900797591	0.313874936806708
NDRG3	0.102989981370354	0.313800412451082
GLIPR2	0.123582482766759	0.313665206994452
DUSP11	0.0980824871306615	0.313635488171564
TMX1	0.313424339164196	0.273896269550544
LCN1	0.313419129336917	0.186699749265433
ADAMTSL4-AS1	0.101541879966811	0.313332357978075
CCDC11	0.313283200761512	0.129067405465079
LIPN	0.313159749625371	0.153072833472008
ANKAR	0.240231196912318	0.313129889830213
ANGPTL1	0.313089540999872	0.148695605281173
PTPN20A	0.0699586851176721	0.313053087897503
DUSP23	0.0721951939945788	0.313040596118188
LRRC17	0.313026873090101	0.239131694563471
STARD4	0.312973418010648	0.135475312802748
PON1	0.252184034384174	0.31296614570605
IDNK	0.312954558361097	0.248738073599075
TMEM99	0.199656326369141	0.312926338996547
DEFA5	0.312888326238392	0.0274540657585806
TEX15	0.312873301353796	0.175103882995834
IFT52	0.109317708216702	0.312843218817155
C17orf61-PLSCR3	0.284706388637621	0.312821699076541
TMEM171	0.312819507244642	0.246074068137214
RAB4B-EGLN2	0.177001401492654	0.312819272886624
HKDC1	0.167767174972118	0.31275883877141
LSM5	0.312700747369185	0.181899387939706
EXOSC3	0.3016316403983	0.312680015059632
CTC-534A2.2	0.0927186391433573	0.312679455012808
NETO2	0.312636884159945	0.161861077392144
C22orf39	0.0933462982540463	0.312585781830425
SIGLEC11	0.222781445045937	0.312553170272284
ORC3	0.236159110537335	0.312531240604085
SLC35E4	0.11847436925983	0.312500078198386
SAP25	0.200634980300996	0.312499425306154
RP11-293I14.2	0.312463890730937	0.301747148733083
ALDH1L2	0.312458582256357	0.206294547023075
FAM21C	0.176919260101451	0.312400019469117
ACRBP	0.280967707870543	0.312394758170944
EDIL3	0.312379503470641	0.239636758929202
IQCC	0.0955655812340731	0.312333449733985
LTB	0.17800485084773	0.312135578151097
C9orf85	0.312112047263857	0.180636106489354
SLC17A8	0.170843341677722	0.312087600744183
SFI1	0.190484735985609	0.311998349006748
CD86	0.311955643576992	0.272879444314286
RP1-66C13.4	0.183659036524923	0.311912467940717
FFAR1	0.0993602499263631	0.311871584420638
GPR183	0.311851422466799	0.175558579033037
C18orf21	0.213939313773272	0.31184916315418
SLC17A3	0.0608066007823128	0.311808499703243
AK1	0.23014472061997	0.311685024826912
SNX18	0.247765935631916	0.31157127324808
TTLL9	0.265761164920279	0.311568617670855
ALDOA	0.193391992571928	0.311558126158897
TM4SF1	0.31155316927409	0.169402281890532
C19orf33	0.176684459602804	0.31150156722752
UQCRQ	0.209827325026339	0.311493840441994
NPHP4	0.311417835280708	0.271697692468585
TSPAN8	0.311346940399594	0.200408437341474
PNPLA5	0.248138518363825	0.311306242769267
SERINC4	0.311183038809085	0.173859356642617
PRM1	0.311172132733476	0.0405230090868181
FAM24B	0.311140966233609	0.158619877849148
PLEKHB2	0.116158393641663	0.311131617663537
DBR1	0.251972870066744	0.311110905618802
ZDHHC7	0.311097208486959	0.136975542167799
KCTD4	0.0748167019662524	0.311050592246214
RTEL1-TNFRSF6B	0.311022195324348	0.129622474320786
C12orf55	0.310999302079761	0.282095423399612
RAB32	0.31099637192799	0.199237544068314
BMP3	0.243432570432434	0.310991622367934
MYCT1	0.3109522172775	0.117539572600686
RHBDL2	0.310949188760074	0.202712944846106
DUOXA2	0.310948956016316	0.0447238835627188
CREM	0.310852882314473	0.112898600707531
PPIAL4G	0.0803769168423482	0.31085232758328
C1orf234	0.310816887047921	0.152581585642309
ZSCAN10	0.310747375338998	0.199473633701416
NDUFB10	0.259582234603121	0.310741968943244
C5orf30	0.197547877762005	0.310733178240447
CSHL1	0.128373009276342	0.310690221550772
CACNG1	0.310645365736544	0.180279285771233
AC068533.7	0.137139163416767	0.310617633454415
FKSG48	0.167161303520022	0.31048645743029
FKBP6	0.13868486704029	0.310461604436696
MMP10	0.168689123141776	0.310456813678528
IFIH1	0.310448526396334	0.11460225643628
PPP1R27	0.310416016031887	0.203214291651822
KRTAP10-9	0.310382459267672	0.225626985159636
CDCA5	0.0749222780680144	0.310239920121038
AC002472.13	0.134681883081472	0.310159785478407
C15orf56	0.175556914245191	0.310074588785389
AC004381.6	0.309998331388374	0.194009029880778
PROM2	0.309989347632188	0.235736384653986
DRC1	0.121281953900873	0.309980368356088
FAM19A2	0.309964941468326	0.116574332501941
DCAF12	0.309916344314277	0.151690193037027
DGAT1	0.193851963169455	0.309898773059691
RP11-15E18.4	0.309881775305119	0.163274673894421
SPEF2	0.309868686966285	0.201071521605633
FGGY	0.127323004057152	0.309821129553933
LSM10	0.12337761720608	0.30955950681624
LRRC37A3	0.264532739370777	0.309445569566922
CLPS	0.261280047238422	0.309372337302278
ACP6	0.0978568945493563	0.309221371333257
LIPT1	0.0803818495689699	0.309194956447096
TP53TG3C	0.115569250206855	0.309158635716902
GPHA2	0.0870541422489984	0.309144153778898
AC002985.3	0.129849938250407	0.309072970193267
FAM195A	0.309034739758717	0.226637788036304
APTX	0.308987069535015	0.287681072265557
FAM221A	0.308954059732331	0.126209169399891
TMEM237	0.308927079487447	0.201518352377658
FRRS1	0.308910502295294	0.157242355832388
AKR1A1	0.155148163841093	0.308777112534715
TEPP	0.186516669701351	0.308688928703813
SDHC	0.308627268587456	0.166769301454254
CCL20	0.308611152967648	0.0427262287176365
CNTD1	0.109480241289351	0.308556647228873
CHAD	0.308531756368806	0.266501191098794
KLRG2	0.30852131360168	0.127572778987867
HINT1	0.308501389624489	0.240649567463651
RP11-105C20.2	0.308488938491974	0.196038759543375
AC069368.3	0.260752706370153	0.308470897304739
AKR1C1	0.308409505878462	0.161023927912692
C1orf143	0.308394304376116	0.282736284734871
TTR	0.308308961523314	0.254074187046144
RP11-480I12.4	0.222196230563071	0.308308329381743
RP11-385D13.1	0.193615342733217	0.308291601608084
DTWD1	0.308289657434113	0.214927671368156
PDSS2	0.308253513805072	0.304029269180488
FAM162A	0.308240543737131	0.301962579949617
KBTBD12	0.113081871302262	0.308177844406097
PRAM1	0.308094699471277	0.123766975603167
PI15	0.308078016953654	0.257512926882042
ASIC3	0.308050749124341	0.152217559979216
C18orf54	0.308028712973287	0.0444199995499028
RAB25	0.307997231484836	0.285857608328372
RP11-195B21.3	0.136694629068152	0.30790272047565
NPIPB5	0.177310353664305	0.307891535906505
CEP63	0.28759248962584	0.307791401923394
LCE1B	0.0650778370597832	0.307753945961732
PAPLN	0.307731074948677	0.150015665233105
HAVCR2	0.307700691639594	0.133001741725822
ABRA	0.307610662598893	0.242688926997992
NUTM2F	0.119493720531638	0.30759645947264
ELP6	0.164814656478273	0.307586059988609
PUS7L	0.119128449292091	0.307581411030902
N4BP2L2	0.307562252105196	0.271285894680024
UBE3D	0.0885056381658841	0.307513922716763
AZU1	0.307493432200102	0.183817271817149
MXD3	0.194419216832241	0.307482895041856
SUN5	0.0446067358705999	0.307466926732115
ASB14	0.119490953828523	0.307318342628392
VSTM2B	0.307312052065925	0.15904125874207
RP4-758J18.2	0.307243078241911	0.258697905078634
ANKRD18B	0.239505403606055	0.307178640637709
TMEM33	0.307152845646226	0.182895178958345
VTCN1	0.199200218848355	0.307083957839127
TRPV1	0.307039109569647	0.244271694212785
C12orf77	0.306907131262094	0.0771063653431326
IVL	0.125930655473175	0.306799315890162
RPS17	0.306735348750161	0.202413137910422
SH2D7	0.306727687449955	0.261377181248854
CCDC19	0.214692457309426	0.306711994337262
PZP	0.306697989266221	0.248642532119583
MRPS35	0.306675380329844	0.169850450608301
NXNL1	0.306674232256851	0.240704410853598
DLEC1	0.248085669820814	0.306639177155848
LCE1C	0.0662540008140041	0.306599341039918
ENDOD1	0.219593866297861	0.306592918776914
CFC1	0.0590600688766333	0.306493936092868
C9orf47	0.306488780968773	0.211368231153245
GPR56	0.306414284010066	0.277919049976738
THOC7	0.306411535325973	0.283191500718946
MROH8	0.0840145771828586	0.306387476894544
C11orf1	0.306368083462117	0.179760284061041
RP11-618P17.4	0.228693580540828	0.306363832145926
TGS1	0.306332731323017	0.0834378124733746
CRYL1	0.0247315019422565	0.306310994339342
CLEC1B	0.306302376032951	0.0577573307127465
ZC2HC1C	0.196821731985656	0.306283024317036
C1QC	0.219444027456281	0.30627797990556
ETNPPL	0.22646789655824	0.306129722989445
RGCC	0.305939012664926	0.270059239847316
IGSF10	0.16516152504461	0.305877032691193
TCTN2	0.30584610862138	0.086787273728559
NRN1L	0.108962550386787	0.305818087066753
LYPLA1	0.205234675825801	0.305742156181519
DIRAS2	0.186831957909669	0.305715871834787
OBSCN	0.152839481072759	0.305651951578208
RHBDL3	0.260686207132051	0.305584336343695
IL24	0.305512341694744	0.138301748042174
ATP5L2	0.305489377763049	0.134020334604342
PHLDA3	0.277686969141625	0.305444150438895
COX6B2	0.305431348962626	0.26214319219759
CHIC2	0.18522007375707	0.305408768116782
SLC12A1	0.302425059386612	0.305345777518703
C9orf117	0.236163284752704	0.30525796581111
MANBAL	0.0872084592366159	0.305218475138073
IPP	0.30517482244199	0.064275086510054
KLHL23	0.305174692423872	0.194542509371919
SPTSSA	0.276846636395649	0.305121129565073
RP11-125O5.2	0.149560602169762	0.305079776167062
TMEM109	0.130348594138424	0.305065239800355
RP11-122A3.2	0.305054031522244	0.135738066574187
LRRC37A	0.216111292527925	0.304985994148614
FAM19A4	0.30495513222842	0.118382751280912
DNAH9	0.144694607194951	0.304930664437522
NAPB	0.252727996215227	0.304876283166596
CCDC62	0.278608895878216	0.304827031042994
NUDT16	0.0839106711046254	0.304792865647911
ZNF621	0.30467865314782	0.205015656872527
UFL1	0.265385745106152	0.304642826914474
FAR2	0.304547917746779	0.299058150965478
MLIP	0.240933267909836	0.304512031179955
NINL	0.304495363408496	0.126304739014976
FBXL13	0.214418183184727	0.304413830587549
IFI16	0.232507688356679	0.304339429470567
SLC25A51	0.153954198110503	0.30426543884393
TM2D2	0.268733919337816	0.304248505432824
CTD-2369P2.12	0.247302342500229	0.304124676899784
SUMO4	0.304110219709843	0.173662501427505
CRIP2	0.241920138916055	0.304108974699714
MGAT4A	0.156788826319704	0.304094129117641
PDCD5	0.120079381200289	0.304074477311916
EFHD2	0.20116984236179	0.303982718279453
MYH13	0.0725870856127201	0.303966054589848
TMEM53	0.22193378599953	0.303941612558434
DOC2A	0.158123910472632	0.303868381251115
MAPT	0.303865276974665	0.178275797901553
AGAP10	0.122697387314992	0.303862075640096
MRPS22	0.258563384180679	0.303851435601144
HSPB1	0.125363720891484	0.303754559857404
NCF2	0.303726620811321	0.12576703263776
ANKRD31	0.197810085321933	0.303699777273321
ROS1	0.0851224600257051	0.303676877707228
TMEM19	0.303621478487299	0.243238703353102
EFCAB8	0.110803608365674	0.303528383348815
VWA8	0.303510416868231	0.249185023890857
RXFP2	0.0919722076692418	0.303506735354368
PAPL	0.193871910422797	0.303494581496861
ST6GAL2	0.233540882074618	0.303288877199963
GBE1	0.215452391310685	0.303261220777934
MYO1G	0.303187365953629	0.239543175848211
BCL2L15	0.0787706892508376	0.303167519767097
KRT12	0.0687279916743078	0.303155410692478
RP11-536G4.1	0.289702800062163	0.303151075493663
SLC2A6	0.303140980906654	0.200165663922063
AC003005.4	0.303009273312203	0.107831394762858
PP13439	0.302966716176003	0.167278995382108
SERHL2	0.302966019399887	0.245020444042436
MFSD12	0.215956426834399	0.30292391246767
ZNF354A	0.30291718350513	0.0422230402611054
RIOK2	0.302845277122721	0.280162679928135
KLHL38	0.302797060451701	0.299189665028947
SYNDIG1L	0.302747716552081	0.180986236388729
GGT1	0.141816867405553	0.302597489648471
CEACAM1	0.302577982967259	0.224316396223214
PLEKHO2	0.302487867192305	0.251650912344834
MYO7B	0.302462637316681	0.297881332447749
PRR20A	0.0733380265810957	0.302461163377632
FITM2	0.128526817219805	0.302440849059555
ZNF22	0.0871444275698976	0.302434697180515
OR6B3	0.302371958659857	0.281922407118563
RP11-139J15.7	0.302316734938216	0.0378342991426888
AL353608.1	0.102332392669177	0.302298437692406
PLCB2	0.286159003600598	0.302257112721597
TTPA	0.301967738812801	0.226100878499358
SLC9A9	0.301961807246007	0.232372781771794
SH3GL1	0.301835874559899	0.278404606829076
CASP4	0.301783666254402	0.146322351931197
C8orf12	0.301749092168843	0.105848428977634
LRRC45	0.301740036077314	0.276865491983615
NBEAL1	0.301588025783821	0.262331402672849
TCF23	0.301569297097399	0.24645454681645
C10orf32	0.20385094702945	0.301545687806673
GIF	0.190300948578426	0.301532143420712
MTL5	0.143823467080605	0.301497192927598
CCNA1	0.29473086113847	0.301389380276005
MBIP	0.301387247420979	0.168564648363845
SUSD3	0.301289067977998	0.1154263251819
TSPAN32	0.301185466865743	0.0696631798555223
TRIM17	0.301182605217783	0.0875112720021344
SPTBN5	0.12897357212191	0.301168536155738
ZYG11A	0.216046803640922	0.301109086568518
THSD1	0.229461346869999	0.301066373074166
CLU	0.257323235725384	0.30103375710777
RANBP17	0.300957759063599	0.16308783247784
PGA4	0.0889266042929628	0.300942176133812
CDC20	0.300918358255311	0.266921803564735
C6orf222	0.168933435438978	0.300902040956062
PSMD9	0.250754461976443	0.30087560979737
OVCA2	0.300862276176363	0.26120939203393
SMIM5	0.300805659204167	0.10154675539392
GALNTL5	0.300793184729384	0.0338517621567525
EHD1	0.3007246278805	0.282465849758125
DKFZP434O1614	0.300693000277388	0.0671086255554905
ADGB	0.300659408673596	0.181137088884636
GSTT1	0.114588605213462	0.300646627353285
C21orf2	0.300641442371408	0.203632676638671
C6orf99	0.300611622880522	0.192525291782705
SYCE2	0.235827745497109	0.300591091251859
ZNF480	0.300564051158843	0.030302459122861
CKMT1B	0.227770460523327	0.300546478300442
ATP6V1C1	0.293166438681113	0.300515355669486
KIAA1377	0.3004530461784	0.104637532445397
GUCA2A	0.3004483790519	0.24205365559883
FSD1	0.300439100770776	0.214776504670936
DCDC2B	0.300437784713551	0.278433521808948
FCN1	0.300363549965136	0.0573628071472824
SLC35G3	0.101258143588099	0.300333323076997
CDH18	0.300232063546507	0.0616935448415323
OLFML2B	0.250258603671983	0.300225052739383
MANSC1	0.300041094078337	0.189720402195864
NEIL3	0.300015372411951	0.0593625942176787
DUSP13	0.300000900600541	0.167379086214013
ATP6V1G2-DDX39B	0.211184200032659	0.2999553816403
SPERT	0.145668717069209	0.299929176959723
NT5C3B	0.132577967900492	0.299902730882593
SPATA31A5	0.146949059986118	0.29990234875445
CTD-3105H18.14	0.299883213824253	0.100826940120343
CTD-2583A14.9	0.299857033855393	0.111221160905115
MRGPRX4	0.0982547337811203	0.29984911360742
ALS2CL	0.299792605140156	0.25021662489309
PHAX	0.219780311934887	0.299791796631666
WDR92	0.256971781133736	0.29974108189667
POPDC3	0.299724598964361	0.250551376381096
FAM109A	0.134131571301686	0.299653585569842
CXCL11	0.271179539911632	0.299639419209226
FSHB	0.162776315904018	0.299638353834645
FCF1	0.299616861312664	0.261003814476897
APOA4	0.299614739592347	0.260152274289545
GPRC6A	0.0540450752113924	0.29958240571433
SCAND3	0.299561489539123	0.232087346437003
XXbac-BPG181M17.5	0.203720973178866	0.299538399986627
SLAMF8	0.11434945088279	0.299530642074864
FKBP7	0.299508025980522	0.0726743638332946
CCKAR	0.299426960858099	0.235923220441752
MCFD2	0.299400202313984	0.22517341042061
SPATA25	0.168270853550433	0.299291987737342
MT1F	0.299278035741205	0.229456968559915
ARMC3	0.299270427602236	0.183091001916532
TM2D1	0.29924409598182	0.180861886231588
KIAA1551	0.299102857781245	0.0909166390147172
GALC	0.299087455935965	0.110408539650644
TIPIN	0.283841428418675	0.298969556521127
CNGA4	0.257289315918978	0.298944108741592
CLDN6	0.29888397500348	0.18828194307135
CD2	0.0942326092328611	0.298845263345633
WDR52	0.215717273823947	0.298818495939629
COA1	0.298781562193083	0.175811520784445
TPSD1	0.29872349516913	0.195172515012937
SULT1C3	0.085768377197262	0.298718851612548
TSNAXIP1	0.128759305315463	0.298698401545661
NUDT8	0.298603950160714	0.110103672826125
THOC6	0.298580021870664	0.212192801694503
CD1E	0.0216774521998587	0.298552749834556
DDIT4L	0.298518348054762	0.125067117756166
KIAA1715	0.298396753823412	0.148987551003567
UAP1	0.251665260906244	0.298392970921421
THAP6	0.221211482411717	0.298376329481383
DFNA5	0.298317819460599	0.180502253267399
AKR1C2	0.298311594217738	0.101140324744187
SMIM1	0.298270666637287	0.239079173431996
GRAMD3	0.298233592709148	0.161713155577025
SYT15	0.105430397589584	0.298205189618687
OR10G3	0.0204260191530763	0.298116719069556
DUS4L	0.292538438034127	0.297905962869312
CD5	0.102666096525282	0.297887718495942
LOH12CR2	0.297877252407414	0.216389365165946
TRAPPC13	0.194098163799216	0.297821159568262
CDC6	0.266472782177382	0.297803223519069
KRT86	0.125892707945281	0.297706828672638
TMEM139	0.200631382556086	0.297693591519387
TMBIM4	0.273874223909291	0.297682647436947
ACTRT2	0.297647737931221	0.135938411389026
C19orf77	0.29764092571488	0.216674303260996
MPV17L	0.191215815783539	0.297635021586998
GP5	0.297569858358268	0.124497715653367
CLEC2D	0.297465268385031	0.18391979803898
C19orf53	0.127236651785501	0.297449267433538
LY6G5C	0.164969613227322	0.297369100524036
CCDC73	0.0597417889544189	0.297353738121743
AL359195.1	0.15331739372998	0.297287315081827
KIAA0586	0.297282794661725	0.250353537200878
AP003068.23	0.129293330597836	0.297281551931945
AC007390.5	0.297281064293354	0.140945237241883
AL049840.1	0.297278620308436	0.138847834013904
OR4F16	0.078386279416358	0.297229650692235
SIGLEC7	0.166599176569644	0.297224322335178
RHOH	0.165805178791004	0.297119692771156
KRTAP3-1	0.176811542318856	0.297104012272181
MDS2	0.297095047807927	0.272926465630667
TEP1	0.297082854607214	0.217295592956739
LETMD1	0.100701360181212	0.297062986168749
MOGAT2	0.259311969624887	0.297036781933358
HAUS4	0.0973243875683581	0.297015218235607
PPM1M	0.124672356295242	0.29698869492515
ACSL6	0.296950366869298	0.224092461586056
SLC35D2	0.296835335019617	0.195754983941795
RGS2	0.296736087451228	0.103031910691857
GCNT6	0.182258289535093	0.296722764385463
DRD5	0.296709877441171	0.184591228457648
GAR1	0.296693358570909	0.227794960377025
FANCF	0.296658957926553	0.101347756613106
OR2A42	0.0477917368707431	0.29664430656714
C6orf15	0.265073378569385	0.296617614202115
LENG9	0.296561238314722	0.154559941016419
SEC16B	0.140055058311727	0.296559222658991
RPL39L	0.296497983344743	0.0588785924645467
CCBL2	0.162987867269673	0.296471170822323
C1orf74	0.296413321254349	0.220921751333417
HEMGN	0.296269500672264	0.159153685297299
ANKRD32	0.296249275637858	0.260451702681379
LRRK2	0.28780617624957	0.296215113622839
MAMDC4	0.296154806403862	0.164035266390431
ACOT1	0.234341399900791	0.296131329576404
RP11-45M22.4	0.292153496486622	0.296100817249453
SPAG4	0.171999488452517	0.296081828606181
C17orf103	0.17425406461529	0.296076907240492
SRGN	0.29602752360119	0.282581176145597
AL953854.2	0.137206931695373	0.295913294670784
MT2A	0.253783031554418	0.295861188963645
AC015688.3	0.156941504378898	0.295860123430377
S1PR3	0.29563251718735	0.295843029008499
RNASE8	0.12869614846086	0.295832074973282
CD3E	0.295769643937531	0.115848043259715
GNAT2	0.15928669359813	0.295734122845186
ANAPC13	0.229614696171255	0.295677732815451
ABCA10	0.295567496009865	0.112142968542172
POTED	0.0480019027823001	0.295563459411554
GPR19	0.288757357904872	0.295549553849627
C10orf126	0.182611690069437	0.295479065865142
NPFFR1	0.198093870050941	0.295453405082761
GPALPP1	0.190853086543591	0.29543208813312
WFDC10B	0.0752017906504685	0.295421584074046
UGT1A5	0.180680079666698	0.295292623646318
ZNF837	0.295265621211604	0.214896467580448
C2orf57	0.295239761078392	0.112608149031853
SNAP29	0.261745720309283	0.295232844421299
SCFD2	0.10302572709127	0.295204273381879
AP002884.3	0.295134872777649	0.266743307239651
CCDC102B	0.295103209191258	0.0401894705523592
PADI4	0.295068010701673	0.086524095989258
IL12RB2	0.247837085538305	0.295051015177207
NDUFV3	0.243777666549726	0.295041715708089
PATL2	0.232968500177375	0.295007724154638
APOBEC4	0.212438384346581	0.294882557576874
PRDM5	0.238489572796871	0.294859874460088
GUF1	0.294822975076126	0.1645061448912
PROCA1	0.163167038001195	0.294789507146296
PPIAL4A	0.0745006091860654	0.294733488202184
MYH8	0.126135061653116	0.294695353327636
AL590452.1	0.226578097021394	0.29466633380741
NARFL	0.253882645715841	0.294632834412608
RNF223	0.262435635943281	0.294593000977924
PDE6G	0.294565732227382	0.139259506960856
SPPL2A	0.294536943023312	0.0840001343701256
MGAM	0.29453323344737	0.28272389686859
ACTR5	0.203905410376417	0.294502538613857
RABL3	0.114340961181311	0.294471193754009
AL109927.1	0.294425130263493	0.209871212102171
KRTAP4-12	0.0914924053856007	0.294399465324566
ITGAX	0.294360636879126	0.122038433939999
TP53TG5	0.08699036435647	0.294289423372497
CCDC102A	0.25991491106377	0.294284149394548
SLC25A40	0.294268203873183	0.136551413273663
BPIFA2	0.0354784641899078	0.294234741111165
C20orf62	0.2941844292822	0.261013301990101
TP53TG3B	0.0731098843156663	0.29412576201634
KISS1	0.294037891454397	0.221131112685863
CREG1	0.155261529720041	0.294026038865413
MYOM2	0.293951094600526	0.0471328085878106
SHISA5	0.0918556325731772	0.29393836644366
UCP1	0.293920440064743	0.175586992696076
AC008132.1	0.10625932600622	0.293869651307509
COL19A1	0.149361841864081	0.293705012648308
ZNF443	0.127895989172819	0.293628519530174
TM4SF20	0.293502523136061	0.083542134714063
SUCLG2	0.189474845059268	0.293477309619133
MTIF3	0.293429243134804	0.277781670533843
TPGS2	0.293349130114012	0.185137201557458
C21orf33	0.231675162958368	0.293314331203262
AGAP5	0.141565070038742	0.293277763762793
MRPS28	0.197787997145827	0.293256894520073
BPIFB6	0.0254791220400483	0.293227865519192
EDN2	0.290177816768319	0.293126642562073
